
16,1991,1,1991-09-01,23-014,WAS,,DET,W 45-0,2,11,5.50,0,,0,0,,0,0,0,,0,0,0,,,,1,28,28.00,0,4,81,20.25,1,1,6
17,1991,2,1991-09-09,23-022,WAS,@,DAL,W 33-31,1,3,3.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,2,24,12.00,0,0,0
18,1991,3,1991-09-15,23-028,WAS,,PHO,W 34-0,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,5,79,15.80,0,0,0
19,1991,4,1991-09-22,23-035,WAS,@,CIN,W 34-27,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,2,54,27.00,0,2,93,46.50,1,1,6
20,1991,5,1991-09-30,23-043,WAS,,PHI,W 23-0,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,0,0.00,0,3,27,9.00,0,0,0
21,1991,6,1991-10-06,23-049,WAS,@,CHI,W 20-7,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,2,43,21.50,0,4,39,9.75,0,0,0
22,1991,7,1991-10-13,23-056,WAS,,CLE,W 42-17,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,2,43,21.50,0,2,35,17.50,0,0,0
23,1991,8,1991-10-27,23-070,WAS,@,NYG,W 17-13,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,3,42,14.00,0,1,17,17.00,0,0,0
24,1991,9,1991-11-03,23-077,WAS,,HOU,W 16-13,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,4,68,17.00,0,2,9,4.50,0,0,0
25,1991,10,1991-11-10,23-084,WAS,,ATL,W 56-17,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,4,97,24.25,0,2,17,8.50,0,0,0
26,1991,11,1991-11-17,23-091,WAS,@,PIT,W 41-14,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,18,18.00,0,2,17,8.50,0,0,0
27,1991,12,1991-11-24,23-098,WAS,,DAL,L 21-24,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,3,57,19.00,0,1,6,6.00,0,0,0
28,1991,13,1991-12-01,23-105,WAS,@,RAM,W 27-6,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,2,60,30.00,0,3,66,22.00,0,0,0
29,1991,14,1991-12-08,23-112,WAS,@,PHO,W 20-14,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,27,27.00,0,4,14,3.50,0,0,0
30,1991,15,1991-12-15,23-119,WAS,,NYG,W 34-17,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,2,28,14.00,0,3,29,9.67,0,0,0
31,1991,16,1991-12-22,23-126,WAS,@,PHI,L 22-24,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,18,18.00,0,5,47,9.40,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
32,1992,1,1992-09-07,24-020,WAS,@,DAL,L 10-23,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,32,32.00,0,1,6,6.00,0,0,0
33,1992,2,1992-09-13,24-026,WAS,,ATL,W 24-17,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,33,33.00,0,5,40,8.00,0,0,0
34,1992,3,1992-09-20,24-033,WAS,,DET,W 13-10,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,
35,1992,4,1992-10-04,24-047,WAS,@,PHO,L 24-27,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,3,58,19.33,0,2,13,6.50,0,0,0
36,1992,5,1992-10-12,24-055,WAS,,DEN,W 34-3,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,0,0.00,0,0,0
37,1992,6,1992-10-18,24-061,WAS,,PHI,W 16-12,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,47,47.00,0,2,48,24.00,0,0,0
38,1992,7,1992-10-25,24-068,WAS,@,MIN,W 15-13,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,2,16,8.00,0,0,0
39,1992,8,1992-11-01,24-075,WAS,,NYG,L 7-24,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,13,13.00,0,3,100,33.33,1,1,6
40,1992,9,1992-11-08,24-082,WAS,@,SEA,W 16-3,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,10,10.00,0,2,6,3.00,0,0,0
41,1992,10,1992-11-15,24-089,WAS,@,KAN,L 16-35,1,33,33.00,0,1,0,0,,0,0,0,,0,0,0,,,,5,92,18.40,0,1,10,10.00,0,0,0
42,1992,11,1992-11-23,24-097,WAS,@,NOR,L 3-20,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,2,42,21.00,0,2,4,2.00,0,0,0
43,1992,12,1992-11-29,24-103,WAS,,PHO,W 41-3,2,25,12.50,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,0,0.00,0,0,0
44,1992,13,1992-12-06,24-110,WAS,@,NYG,W 28-10,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,10,10.00,0,1,5,5.00,0,0,0
45,1992,14,1992-12-13,24-117,WAS,,DAL,W 20-17,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,18,18.00,0,2,17,8.50,0,0,0
46,1992,15,1992-12-20,24-124,WAS,@,PHI,L 13-17,3,12,4.00,0,3,3,30,10.00,0,0,0,,0,0,0,,,,3,65,21.67,0,3,9,3.00,0,0,0
47,1992,16,1992-12-26,24-130,WAS,,RAI,L 20-21,0,0,,0,,0,0,,0,0,1,0.00,0,0,0,39.6,0.00,0.00,3,72,24.00,0,1,-3,-3.00,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
48,1993,1,1993-09-06,25-019,WAS,,DAL,W 35-16,21,116,5.52,2,3,3,12,4.00,0,0,0,,0,0,0,,,,2,24,12.00,0,1,-1,-1.00,0,2,12
49,1993,2,1993-09-12,25-025,WAS,,PHO,L 10-17,10,33,3.30,0,3,3,39,13.00,0,0,0,,0,0,0,,,,1,22,22.00,0,1,-1,-1.00,0,0,0
50,1993,3,1993-09-19,25-032,WAS,@,PHI,L 31-34,6,7,1.17,0,1,1,4,4.00,0,0,0,,0,0,0,,,,4,72,18.00,0,0,0,,0,0,0
51,1993,4,1993-10-04,25-047,WAS,@,MIA,L 10-17,7,28,4.00,0,4,4,27,6.75,0,0,0,,0,0,0,,,,3,71,23.67,0,1,0,0.00,0,0,0
52,1993,5,1993-10-10,25-053,WAS,,NYG,L 7-41,4,9,2.25,0,8,7,52,7.43,0,0,0,,0,0,0,,,,2,87,43.50,0,1,3,3.00,0,0,0
53,1993,6,1993-10-17,25-060,WAS,@,PHO,L 6-36,2,9,4.50,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0
54,1993,7,1993-11-01,25-075,WAS,@,BUF,L 10-24,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,3,64,21.33,0,1,13,13.00,0,0,0
55,1993,8,1993-11-07,25-081,WAS,,IND,W 30-24,1,1,1.00,1,,0,0,,0,0,0,,0,0,0,,,,3,73,24.33,0,1,-1,-1.00,0,1,6
56,1993,9,1993-11-14,25-088,WAS,@,NYG,L 6-20,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,2,26,13.00,0,3,14,4.67,0,0,0
57,1993,10,1993-11-21,25-095,WAS,@,RAM,L 6-10,4,9,2.25,0,,0,0,,0,0,0,,0,0,0,,,,2,36,18.00,0,6,30,5.00,0,0,0
58,1993,11,1993-11-28,25-102,WAS,,PHI,L 14-17,1,4,4.00,0,2,2,23,11.50,0,0,1,0.00,0,0,1,0.0,0.00,-45.00,2,41,20.50,0,3,70,23.33,0,0,0
59,1993,12,1993-12-05,25-109,WAS,@,TAM,W 23-17,2,11,5.50,0,,0,0,,0,0,0,,0,0,0,,,,1,12,12.00,0,3,15,5.00,0,0,0
60,1993,13,1993-12-11,25-115,WAS,,NYJ,L 0-3,2,0,0.00,0,,0,0,,0,1,1,100.00,50,0,0,118.7,50.00,50.00,0,0,,0,1,1,1.00,0,0,0
61,1993,14,1993-12-19,25-123,WAS,,ATL,W 30-17,1,0,0.00,0,,0,0,,0,0,0,,0,0,0,,,,3,34,11.33,0,2,8,4.00,0,0,0
62,1993,15,1993-12-26,25-130,WAS,@,DAL,L 3-38,2,19,9.50,0,,0,0,,0,0,0,,0,0,0,,,,3,63,21.00,0,2,22,11.00,0,0,0
63,1993,16,1993-12-31,25-135,WAS,,MIN,L 9-14,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,2,53,26.50,0,3,20,6.67,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
64,1994,1,1994-09-04,26-017,WAS,,SEA,L 7-28,4,18,4.50,0,8,2,13,6.50,0,0,0,,0,0,0,,,,4,77,19.25,0,2,13,6.50,0,0,0
65,1994,2,1994-09-11,26-024,WAS,@,NOR,W 38-24,7,27,3.86,0,0,0,0,,0,0,0,,0,0,0,,,,3,138,46.00,0,2,87,43.50,1,1,6
66,1994,3,1994-09-18,26-031,WAS,@,NYG,L 23-31,2,4,2.00,0,3,3,22,7.33,0,0,0,,0,0,0,,,,3,73,24.33,0,2,14,7.00,0,0,0
67,1994,4,1994-09-25,26-038,WAS,,ATL,L 20-27,0,0,,0,8,6,57,9.50,0,0,0,,0,0,0,,,,3,47,15.67,0,3,42,14.00,0,0,0
68,1994,5,1994-10-02,26-045,WAS,,DAL,L 7-34,2,10,5.00,0,5,2,11,5.50,0,0,0,,0,0,0,,,,6,130,21.67,0,1,58,58.00,0,0,0
69,1994,6,1994-10-09,26-052,WAS,@,PHI,L 17-21,0,0,,0,5,0,0,,0,0,0,,0,0,0,,,,3,135,45.00,0,1,4,4.00,0,0,0
70,1994,7,1994-10-16,26-059,WAS,,ARI,L 16-19,6,16,2.67,0,6,3,65,21.67,1,0,0,,0,0,0,,,,4,81,20.25,0,2,8,4.00,0,1,6
71,1994,8,1994-10-23,26-066,WAS,@,IND,W 41-27,2,4,2.00,0,4,2,16,8.00,0,0,0,,0,0,0,,,,3,61,20.33,0,1,17,17.00,0,0,0
72,1994,9,1994-10-30,26-073,WAS,,PHI,L 29-31,16,85,5.31,0,3,0,0,,0,0,0,,0,0,0,,,,6,134,22.33,0,1,4,4.00,0,0,0
73,1994,10,1994-11-06,26-080,WAS,,SFO,L 22-37,5,17,3.40,0,1,1,6,6.00,0,0,0,,0,0,0,,,,5,136,27.20,0,2,14,7.00,0,0,0
74,1994,11,1994-11-20,26-094,WAS,@,DAL,L 7-31,2,6,3.00,0,3,2,11,5.50,0,0,1,0.00,0,0,1,0.0,0.00,-45.00,5,180,36.00,0,5,32,6.40,0,0,0
75,1994,12,1994-11-27,26-101,WAS,,NYG,L 19-21,5,36,7.20,0,0,0,0,,0,0,0,,0,0,0,,,,2,33,16.50,0,2,24,12.00,0,0,0
76,1994,13,1994-12-04,26-108,WAS,@,TAM,L 21-26,1,-5,-5.00,0,2,1,22,22.00,0,0,0,,0,0,0,,,,4,95,23.75,0,3,7,2.33,0,0,0
77,1994,14,1994-12-11,26-115,WAS,@,ARI,L 15-17,17,60,3.53,0,1,1,1,1.00,0,0,0,,0,0,0,,,,2,30,15.00,0,2,19,9.50,0,0,0
78,1994,15,1994-12-18,26-122,WAS,,TAM,L 14-17,0,0,,0,4,3,12,4.00,0,0,0,,0,0,0,,,,3,77,25.67,0,1,19,19.00,0,0,0
79,1994,16,1994-12-24,26-128,WAS,@,RAM,W 24-21,9,33,3.67,0,0,0,0,,0,0,0,,0,0,0,,,,2,51,25.50,0,2,90,45.00,1,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
80,1995,1,1995-09-03,27-016,WAS,,ARI,W 27-7,5,32,6.40,0,0,0,0,,0,0,0,,0,0,0,,,,2,40,20.00,0,1,15,15.00,0,0,0
81,1995,2,1995-09-10,27-023,WAS,,OAK,L 8-20,3,33,11.00,0,3,2,25,12.50,0,0,0,,0,0,0,,,,4,109,27.25,0,1,19,19.00,0,0,0
82,1995,3,1995-09-17,27-030,WAS,@,DEN,L 31-38,1,36,36.00,1,1,1,14,14.00,0,0,0,,0,0,0,,,,5,188,37.60,0,1,52,52.00,0,1,6
83,1995,4,1995-09-24,27-037,WAS,@,TAM,L 6-14,1,4,4.00,0,7,7,45,6.43,0,0,0,,0,0,0,,,,2,27,13.50,0,3,40,13.33,0,0,0
84,1995,5,1995-10-01,27-044,WAS,,DAL,W 27-23,2,13,6.50,0,0,0,0,,0,0,0,,0,0,0,,,,6,160,26.67,0,0,0,,0,0,0
85,1995,6,1995-10-08,27-051,WAS,@,PHI,L 34-37,3,7,2.33,0,4,3,34,11.33,0,0,0,,0,0,0,,,,2,86,43.00,0,2,63,31.50,1,1,6
86,1995,7,1995-10-15,27-058,WAS,@,ARI,L 20-24,0,0,,0,1,1,9,9.00,0,0,0,,0,0,0,,,,4,105,26.25,0,0,0,,0,0,0
87,1995,8,1995-10-22,27-065,WAS,,DET,W 36-30,4,33,8.25,0,6,5,35,7.00,0,0,0,,0,0,0,,,,6,148,24.67,0,1,17,17.00,0,0,0
88,1995,9,1995-10-29,27-072,WAS,,NYG,L 15-24,6,20,3.33,0,1,0,0,,0,0,0,,0,0,0,,,,4,70,17.50,0,2,5,2.50,0,0,0
89,1995,10,1995-11-05,27-079,WAS,@,KAN,L 3-24,2,5,2.50,0,2,1,7,7.00,0,0,0,,0,0,0,,,,2,38,19.00,0,1,8,8.00,0,0,0
90,1995,11,1995-11-19,27-093,WAS,,SEA,L 20-27,3,10,3.33,0,8,7,68,9.71,0,0,0,,0,0,0,,,,5,89,17.80,0,3,39,13.00,0,0,0
91,1995,12,1995-11-26,27-100,WAS,,PHI,L 7-14,3,34,11.33,0,4,2,9,4.50,0,0,0,,0,0,0,,,,3,78,26.00,0,4,26,6.50,0,0,0
92,1995,13,1995-12-03,27-107,WAS,@,DAL,W 24-17,3,17,5.67,0,4,3,31,10.33,0,0,0,,0,0,0,,,,1,17,17.00,0,3,11,3.67,0,0,0
93,1995,14,1995-12-10,27-114,WAS,@,NYG,L 13-20,4,16,4.00,0,4,3,14,4.67,0,0,0,,0,0,0,,,,4,94,23.50,0,1,-2,-2.00,0,0,0
94,1995,15,1995-12-17,27-121,WAS,@,STL,W 35-23,3,21,7.00,0,2,2,25,12.50,1,0,0,,0,0,0,,,,3,91,30.33,0,1,4,4.00,0,1,6
95,1995,16,1995-12-24,27-128,WAS,,CAR,W 20-17,3,20,6.67,0,3,1,8,8.00,0,0,0,,0,0,0,,,,2,68,34.00,0,1,18,18.00,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
96,1996,1,1996-09-01,28-014,WAS,,PHI,L 14-17,3,11,3.67,0,3,2,8,4.00,0,0,0,,0,0,0,,,,3,110,36.67,0,2,19,9.50,0,0,0
97,1996,2,1996-09-08,28-021,WAS,,CHI,W 10-3,1,0,0.00,0,3,3,27,9.00,0,0,0,,0,0,0,,,,1,29,29.00,0,0,0,,0,0,0
98,1996,3,1996-09-15,28-028,WAS,@,NYG,W 31-10,3,25,8.33,0,3,3,19,6.33,0,0,0,,0,0,0,,,,2,39,19.50,0,3,34,11.33,0,0,0
99,1996,4,1996-09-22,28-035,WAS,@,STL,W 17-10,3,27,9.00,0,2,2,19,9.50,0,0,0,,0,0,0,,,,2,47,23.50,0,3,25,8.33,0,0,0
100,1996,5,1996-09-29,28-042,WAS,,NYJ,W 31-16,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,4,92,23.00,0,1,9,9.00,0,0,0
101,1996,6,1996-10-13,28-056,WAS,@,NWE,W 27-22,3,7,2.33,0,1,0,0,,0,0,1,0.00,0,0,0,39.6,0.00,0.00,4,86,21.50,0,1,11,11.00,0,0,0
102,1996,7,1996-10-20,28-063,WAS,,NYG,W 31-21,1,5,5.00,0,3,3,26,8.67,0,0,0,,0,0,0,,,,0,0,,0,1,3,3.00,0,0,0
103,1996,8,1996-10-27,28-070,WAS,,IND,W 31-16,3,22,7.33,0,3,3,26,8.67,0,0,0,,0,0,0,,,,4,101,25.25,0,2,79,39.50,0,0,0
104,1996,9,1996-11-03,28-077,WAS,@,BUF,L 13-38,2,3,1.50,0,1,1,10,10.00,0,0,0,,0,0,0,,,,7,149,21.29,0,1,-10,-10.00,0,0,0
105,1996,10,1996-11-10,28-084,WAS,,ARI,L 34-37,5,25,5.00,0,4,4,49,12.25,0,0,0,,0,0,0,,,,7,138,19.71,0,2,11,5.50,0,0,0
106,1996,11,1996-11-17,28-091,WAS,@,PHI,W 26-21,3,13,4.33,0,2,2,16,8.00,0,0,0,,0,0,0,,,,3,67,22.33,0,1,23,23.00,0,0,0
107,1996,12,1996-11-24,28-098,WAS,,SFO,L 16-19,2,7,3.50,0,0,0,0,,0,0,0,,0,0,0,,,,3,40,13.33,0,0,0,,0,0,0
108,1996,13,1996-11-28,28-102,WAS,@,DAL,L 10-21,2,12,6.00,0,3,3,17,5.67,0,0,0,,0,0,0,,,,4,91,22.75,0,2,4,2.00,0,0,0
109,1996,14,1996-12-08,28-112,WAS,@,TAM,L 10-24,2,5,2.50,0,6,3,29,9.67,0,0,0,,0,0,0,,,,4,66,16.50,0,0,0,,0,0,0
110,1996,15,1996-12-15,28-119,WAS,@,ARI,L 26-27,2,-2,-1.00,0,4,2,35,17.50,0,0,0,,0,0,0,,,,5,141,28.20,0,2,32,16.00,0,0,0
111,1996,16,1996-12-22,28-126,WAS,,DAL,W 37-10,4,33,8.25,0,2,1,5,5.00,0,0,0,,0,0,0,,,,3,62,20.67,0,2,18,9.00,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
112,1997,1,1997-08-31,29-013,WAS,@,CAR,W 24-10,0,0,,0,3,2,37,18.50,0,0,0,,0,0,0,,,,1,11,11.00,0,2,0,0.00,0,0,0
113,1997,2,1997-09-07,29-020,WAS,@,PIT,L 13-14,3,5,1.67,0,2,2,13,6.50,0,0,0,,0,0,0,,,,3,119,39.67,1,0,0,,0,1,6
114,1997,3,1997-09-14,29-027,WAS,,ARI,W 19-13,1,7,7.00,0,2,1,11,11.00,0,0,0,,0,0,0,,,,2,42,21.00,0,4,40,10.00,0,0,0
115,1997,4,1997-09-28,29-041,WAS,,JAX,W 24-12,1,1,1.00,0,1,1,-5,-5.00,0,0,0,,0,0,0,,,,5,88,17.60,0,2,32,16.00,0,0,0
116,1997,5,1997-10-05,29-048,WAS,@,PHI,L 10-24,0,0,,0,4,3,31,10.33,0,0,0,,0,0,0,,,,4,103,25.75,0,4,37,9.25,0,0,0
117,1997,6,1997-10-13,29-056,WAS,,DAL,W 21-16,3,11,3.67,0,1,1,20,20.00,0,0,0,,0,0,0,,,,3,67,22.33,0,0,0,,0,0,0
118,1997,7,1997-10-19,29-062,WAS,@,TEN,L 14-28,3,15,5.00,0,1,0,0,,0,0,0,,0,0,0,,,,4,79,19.75,0,1,9,9.00,0,0,0
119,1997,8,1997-10-26,29-069,WAS,,BAL,L 17-20,2,5,2.50,0,4,4,36,9.00,1,0,0,,0,0,0,,,,4,140,35.00,0,1,9,9.00,0,1,6
120,1997,9,1997-11-02,29-076,WAS,@,CHI,W 31-8,0,0,,0,1,1,2,2.00,0,0,0,,0,0,0,,,,1,19,19.00,0,3,46,15.33,0,0,0
121,1997,10,1997-11-09,29-083,WAS,,DET,W 30-7,2,26,13.00,0,5,4,37,9.25,0,0,0,,0,0,0,,,,2,38,19.00,0,5,82,16.40,0,0,0
122,1997,11,1997-11-16,29-090,WAS,@,DAL,L 14-17,4,29,7.25,0,1,1,9,9.00,0,0,0,,0,0,0,,,,3,50,16.67,0,2,27,13.50,0,0,0
123,1997,12,1997-11-23,29-097,WAS,,NYG,T 7-7,1,7,7.00,0,4,2,22,11.00,0,0,0,,0,0,0,,,,1,22,22.00,0,4,24,6.00,0,0,0
124,1997,13,1997-11-30,29-104,WAS,,STL,L 20-23,1,2,2.00,1,9,6,58,9.67,0,0,0,,0,0,0,,,,4,91,22.75,0,4,37,9.25,0,1,6
125,1997,14,1997-12-07,29-111,WAS,@,ARI,W 38-28,1,9,9.00,0,3,2,79,39.50,0,0,0,,0,0,0,,,,1,26,26.00,0,3,63,21.00,1,1,6
126,1997,15,1997-12-13,29-117,WAS,@,NYG,L 10-30,0,0,,0,8,5,70,14.00,0,0,0,,0,0,0,,,,4,88,22.00,0,2,5,2.50,0,0,0
127,1997,16,1997-12-21,29-125,WAS,,PHI,W 35-32,1,-10,-10.00,0,1,1,18,18.00,0,0,0,,0,0,0,,,,5,111,22.20,0,1,31,31.00,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
